FishCode,PreyID,PreyIDsimple,AlternativeID,MasterName,LeftOtoCheck,RightOtoCheck,LeftLength,LeftWidth,LeftPerim,LeftArea,RightLength,RightWidth,RightPerim,RightArea,AverageLength,AverageWidth,AveragePerimeter,AverageArea,LeftComposition,RightComposition,Digestion,ActualFishLen,ActualFishWeight,AVGPredictedLength,SalmonSpecies,SalmonSex,SalmonLength,SalmonWeight,CollectionMonth,CollectionYear,CollectionDayofYear,Season,Latitude,Longitude,StatArea
17465,A,A,,17465HerringHerringA,YES,YES,2.452794671,1.298012618,6.696338876,2.305261976,2.503133679,1.284227648,6.836905204,2.296459372,2.477964175,1.291120133,6.76662204,2.300860674,Aragonite,Aragonite,2,107,15.0767,113.4009236,ch,male,63,,4,2018,120,spring,49.23346277,-123.9128993,17
17465,B,B,,17465HerringHerringB,YES,YES,2.626421573,1.305228523,7.013638023,2.41338582,2.644046434,1.318788838,7.15499153,2.431682795,2.635234004,1.312008681,7.084314777,2.422534307,Aragonite,Aragonite,3,111,13.8019,120.7425938,ch,male,63,,4,2018,120,spring,49.23346277,-123.9128993,17
17466,A,A,,17466HerringHerringA,YES,YES,2.381565303,1.196730465,6.376308828,1.973973069,2.39011065,1.204372527,6.435311566,1.982668271,2.385837977,1.200551496,6.405810197,1.97832067,Aragonite,Aragonite,2,103,10.712,109.1002884,ch,female,74,,4,2018,120,spring,49.23346277,-123.9128993,17
17466,B,B,,17466HerringHerringB,YES,YES,2.303788052,1.259986281,6.234985893,2.037835259,2.290683149,1.272013435,6.254656032,2.06412415,2.2972356,1.265999858,6.244820962,2.050979704,Aragonite,Aragonite,2,109,13.2708,104.9641523,ch,female,74,,4,2018,120,spring,49.23346277,-123.9128993,17
17466,C,C,,17466HerringHerringC,YES,YES,2.489230333,1.312489272,6.497122071,2.280834036,2.447235227,1.310871036,6.560350261,2.251655246,2.46823278,1.311680154,6.528736166,2.266244641,Aragonite,Aragonite,3,104,12.8526,112.9466426,ch,female,74,,4,2018,120,spring,49.23346277,-123.9128993,17
17466,D,D,,17466HerringHerringD,YES,NO,2.411807493,1.303258613,6.622712251,2.220758942,,,,,2.411807493,1.303258613,6.622712251,2.220758942,Aragonite,,3,98,7.5864,110.3125974,ch,female,74,,4,2018,120,spring,49.23346277,-123.9128993,17
17467,A,A,,17467HerringHerringA,YES,YES,2.884148912,1.460669313,8.023515,3.017412049,2.982614259,1.459310613,8.075727009,3.08139939,2.933381586,1.459989963,8.049621005,3.049405719,Aragonite,Aragonite,2,140,22.6246,134.6607192,ch,female,67,,4,2018,119,spring,49.024516,-123.565729,29
17467,A,A,Unidentified Fish,17467Unidentified FishHerringA,YES,YES,2.207100616,1.144667491,5.798003162,1.777234131,2.293488758,1.119430209,5.907703078,1.810581548,2.250294687,1.13204885,5.85285312,1.79390784,Aragonite,Aragonite,4,,,102.7728566,ch,female,67,,4,2018,119,spring,49.024516,-123.565729,29
17468,B,B,,17468HerringHerringB,YES,YES,2.577863833,1.36988923,7.398608236,2.476642679,2.619045112,1.343761557,7.352958599,2.50534433,2.598454472,1.356825393,7.375783417,2.490993504,Aragonite,Aragonite,3,119,16.105,119.0256517,ch,female,64,,4,2018,120,spring,49.23346277,-123.9128993,17
17469,A,A,,17469HerringHerringA,YES,YES,2.226272554,1.149616719,6.25759019,1.786071124,2.27671105,1.148238976,5.952673499,1.820594717,2.251491802,1.148927847,6.105131845,1.80333292,Aragonite,Aragonite,3,92,4.8929,102.8287403,ch,male,69,,4,2018,119,spring,49.024516,-123.565729,29
17469,B,B,Unidentified Fish,17469Unidentified FishHerringB,YES,YES,2.262520971,1.173000843,6.158597843,1.830776582,2.304358854,1.187427241,6.32000319,1.861586932,2.283439913,1.180214042,6.239300516,1.846181757,Aragonite,Aragonite,4,,,104.320142,ch,male,69,,4,2018,119,spring,49.024516,-123.565729,29
17470,A,A,,17470HerringHerringA,YES,YES,3.281678652,1.630876376,8.813391963,3.80162853,3.276371482,1.621767812,9.454495573,3.726607692,3.279025067,1.626322094,9.133943768,3.764118111,Aragonite,Aragonite,3,157,36.2442,150.7960482,ch,female,70,10,5,2018,125,spring,48.70337357,-123.4351837,18
17474,A,A,,17474HerringHerringA,YES,YES,3.489386627,1.654276429,9.742754032,4.080079732,3.462398056,1.65972106,9.523151215,4.056786008,3.475892342,1.656998745,9.632952623,4.06843287,Aragonite,Aragonite,3,150,36.2984,159.9862063,ch,female,68,10.7,5,2018,125,spring,48.73060325,-123.2064558,18
17474,A,A,Unidentified Fish,17474Unidentified FishHerringA,NO,YES,,,,,3.39438458,1.707137211,9.705492729,4.039456032,3.39438458,1.707137211,9.705492729,4.039456032,,Aragonite,4,,,156.181261,ch,female,68,10.7,5,2018,125,spring,48.73060325,-123.2064558,18
17474,B,B,Unidentified Fish,17474Unidentified FishHerringB,YES,NO,2.22610355,1.175524174,6.053963337,1.866667886,,,,,2.22610355,1.175524174,6.053963337,1.866667886,Aragonite,,4,,,101.6435659,ch,female,68,10.7,5,2018,125,spring,48.73060325,-123.2064558,18
17474,C,C,Unidentified Fish,17474Unidentified FishHerringC,YES,YES,2.475260079,1.32387556,6.969247815,2.371216064,2.519614265,1.342080728,6.929159612,2.367522526,2.497437172,1.332978144,6.949203713,2.369369295,Aragonite,Aragonite,4,,,114.3099621,ch,female,68,10.7,5,2018,125,spring,48.73060325,-123.2064558,18
17474,D,D,Unidentified Fish,17474Unidentified FishHerringD,YES,YES,2.362979185,1.240863125,6.36052,2.04885406,2.409186961,1.225681442,6.395434905,2.062979641,2.386083073,1.233272284,6.377977452,2.055916851,Aragonite,Aragonite,4,,,109.11173,ch,female,68,10.7,5,2018,125,spring,48.73060325,-123.2064558,18
17474,E,E,Unidentified Fish,17474Unidentified FishHerringE,YES,YES,2.684603925,1.390350357,7.30302678,2.673500576,2.764204229,1.40788204,7.60775201,2.758509026,2.724404077,1.399116199,7.455389395,2.716004801,Aragonite,Aragonite,4,,,124.9052311,ch,female,68,10.7,5,2018,125,spring,48.73060325,-123.2064558,18
17474,F,F,Unidentified Fish,17474Unidentified FishHerringF,YES,YES,3.266455457,1.731684498,9.737009842,3.919186274,3.284892053,1.691591994,10.83772591,3.757284852,3.275673755,1.711638246,10.28736788,3.838235563,Aragonite,Vaterite,4,,,150.6396022,ch,female,68,10.7,5,2018,125,spring,48.73060325,-123.2064558,18
17478,A,A,,17478HerringHerringA,YES,YES,2.531063457,1.347983779,6.873217311,2.457369447,2.53994821,1.31746779,6.866219538,2.426611821,2.535505834,1.332725785,6.869718425,2.441990634,Aragonite,Aragonite,2,116,17.6034,116.0870833,ch,male,96,8.6,5,2018,125,spring,48.70337357,-123.4351837,18
17479,A,A,Unidentified Fish,17479Unidentified FishHerringA,NO,YES,,,,,2.161600036,1.154832984,5.545178845,1.773237207,2.161600036,1.154832984,5.545178845,1.773237207,,Aragonite,4,,,98.63241286,ch,male,72,10,5,2018,125,spring,48.70337357,-123.4351837,18
17480,A,A,,17480HerringHerringA,YES,YES,3.319275447,1.517858086,9.265410158,3.33613944,3.31297383,1.535819374,8.906464877,3.474215637,3.316124639,1.52683873,9.085937517,3.405177538,Aragonite,Aragonite,3,140,27.0419,152.5279304,ch,female,79,17.2,5,2018,125,spring,48.60196503,-123.265792,19
17483,A,A,Unidentified Fish,17483Unidentified FishHerringA,YES,YES,2.76854132,1.338162671,7.340963352,2.599512184,2.905500782,1.397842042,7.496507174,2.783677635,2.837021051,1.368002357,7.418735263,2.69159491,Aragonite,Aragonite,4,,,130.1624167,ch,male,67,10.1,5,2018,125,spring,48.70337357,-123.4351837,18
17485,A,A,Unidentified Fish,17485Unidentified FishHerringA,YES,YES,3.416956497,1.68469442,9.619399352,4.154902702,3.48457336,1.674860246,9.521386012,4.187032942,3.450764928,1.679777333,9.570392682,4.170967822,Aragonite,Aragonite,3,163,10.0211,158.8132084,ch,male,64,6.1,4,2018,111,spring,49.23346277,-123.9128993,17
17486,A,A,Unidentified Fish,17486Unidentified FishHerringA,YES,YES,3.573135145,1.861809998,14.12371678,4.575862727,4.033248637,1.961860527,11.22704744,5.566499311,3.803191891,1.911835263,12.67538211,5.071181019,Vaterite,Aragonite,4,,,175.2652038,ch,male,62,6.13,4,2018,111,spring,49.23346277,-123.9128993,17
17486,B,B,Unidentified Fish,17486Unidentified FishHerringB,NO,YES,,,,,2.915301884,1.490230013,7.919723847,3.145162772,2.915301884,1.490230013,7.919723847,3.145162772,,Aragonite,4,,,133.8167225,ch,male,62,6.13,4,2018,111,spring,49.23346277,-123.9128993,17
17490,A,A,Unidentified Fish,17490Unidentified FishHerringA,YES,YES,2.12236163,1.086520358,5.573450133,1.616435487,2.137402289,1.093604427,5.611616205,1.649123322,2.129881959,1.090062392,5.592533169,1.632779405,Aragonite,Aragonite,4,,,97.15174963,ch,female,72,10.2,5,2018,125,spring,48.70337357,-123.4351837,18
17493,A,A,Unidentified Fish,17493Unidentified FishHerringA,YES,YES,2.455600644,1.370074567,9.331062766,2.142367781,2.405972846,1.347541835,6.471484811,2.213647461,2.430786745,1.358808201,7.901273789,2.178007621,Vaterite,Aragonite,4,,,111.1985868,ch,female,62,5.9,5,2018,125,spring,48.60196503,-123.265792,19
17495,A,A,,17495HerringHerringA,YES,YES,2.580668545,1.251682473,6.900426837,2.236004057,2.630464488,1.246443491,7.053405525,2.220399415,2.605566516,1.249062982,6.976916181,2.228201736,Aragonite,Aragonite,3,107,7.7933,119.3576561,ch,female,64,7,5,2018,125,spring,48.70337357,-123.4351837,18
17498,A,A,Unidentified Fish,17498Unidentified FishHerringA,NO,YES,,,,,2.428051997,1.222899763,6.650815821,2.103360437,2.428051997,1.222899763,6.650815821,2.103360437,,Aragonite,4,,,111.0709233,ch,female,71,9.4,5,2018,125,spring,48.70337357,-123.4351837,18
17501,A,A,Unidentified Fish,17501Unidentified FishHerringA,YES,YES,3.868964319,1.82399159,10.56967777,5.021133936,3.805765119,1.787892364,15.46195726,4.658226724,3.837364719,1.805941977,13.01581752,4.83968033,Aragonite,Vaterite,4,,,176.8604598,ch,male,70,9.9,5,2018,125,spring,48.60196503,-123.265792,19
17504,A,A,Unidentified Fish,17504Unidentified FishHerringA,NO,YES,,,,,3.680781192,1.772637497,9.949590976,4.636930671,3.680781192,1.772637497,9.949590976,4.636930671,,Aragonite,4,,,169.5508276,ch,female,76,12.5,5,2018,125,spring,48.70337357,-123.4351837,18
17504,B,B,Unidentified Fish,17504Unidentified FishHerringB,YES,YES,3.411539068,1.742174109,9.459746906,4.188084877,3.589217316,1.726818706,9.16404015,4.425139854,3.500378192,1.734496407,9.311893528,4.306612365,Aragonite,Aragonite,4,,,161.1292548,ch,female,76,12.5,5,2018,125,spring,48.70337357,-123.4351837,18
17506,A,A,,17506HerringHerringA,YES,YES,2.194907741,1.292756207,7.42764547,1.852910789,2.233497053,1.276925832,7.294014804,1.915496387,2.214202397,1.28484102,7.360830137,1.884203588,Aragonite,Aragonite,2,90,6.105,101.0879963,ch,female,71,11.9,5,2018,125,spring,48.68714227,-123.4914102,19
17506,A,A,Unidentified Fish,17506Unidentified FishHerringA,YES,NO,2.265259724,1.243920611,6.053139793,2.00561062,,,,,2.265259724,1.243920611,6.053139793,2.00561062,Aragonite,,4,,,103.4714544,ch,female,71,11.9,5,2018,125,spring,48.68714227,-123.4914102,19
17516,A,A,Unidentified Fish,17516Unidentified FishHerringA,NO,YES,,,,,2.620290261,1.427768226,7.438798047,2.613356555,2.620290261,1.427768226,7.438798047,2.613356555,,Aragonite,4,,,120.0449899,ch,female,73,,5,2018,134,spring,49.22529069,-123.9247833,17
17519,A,A,Unidentified Fish,17519Unidentified FishHerringA,NO,YES,,,,,2.430444781,1.267604696,6.888764631,2.152536235,2.430444781,1.267604696,6.888764631,2.152536235,Aragonite,Aragonite,4,,,111.1826233,ch,female,74,,5,2018,142,spring,49.21275341,-123.8059113,17
17523,A,A,Unidentified Fish,17523Unidentified FishHerringA,YES,YES,3.991930804,1.881953583,11.37809661,5.205753718,4.133275749,1.848819699,11.50802398,5.373369521,4.062603276,1.865386641,11.44306029,5.28956162,Aragonite,Aragonite,4,,,187.3750461,ch,,63,,4,2018,106,spring,49.23346277,-123.9128993,17
17529,A,A,,17529HerringHerringA,YES,YES,3.538438806,1.737235467,9.425448244,4.41239207,3.738194704,1.72078586,9.747669079,4.540443009,3.638316755,1.729010663,9.586558661,4.47641754,Aragonite,Aragonite,2,158,41.733,167.5685028,ch,female,64,,4,2018,118,spring,49.23346277,-123.9128993,17
17529,A,A,Unidentified Fish,17529Unidentified FishHerringA,YES,YES,3.22914381,1.598579667,8.867496243,3.698016926,3.355266867,1.598971594,8.811943538,3.778042873,3.292205338,1.598775631,8.83971989,3.738029899,Aragonite,Aragonite,4,,,151.4113296,ch,female,64,,4,2018,118,spring,49.23346277,-123.9128993,17
17534,A,A,Unidentified Fish,17534Unidentified FishHerringA,YES,YES,2.049460826,1.160168287,5.587697082,1.612204924,2.124171936,1.144885346,5.601545948,1.620144463,2.086816381,1.152526817,5.594621515,1.616174694,Aragonite,Aragonite,3,90,3.5582,95.1413623,ch,female,75,,4,2018,91,spring,48.73060325,-123.2064558,18
17534,B,B,Unidentified Fish,17534Unidentified FishHerringB,YES,YES,2.31422885,1.228754427,6.163251464,1.989683945,2.257684316,1.196629749,6.148775313,1.910536366,2.285956583,1.212692088,6.156013389,1.950110155,Aragonite,Aragonite,4,,,104.4376252,ch,female,75,,4,2018,91,spring,48.73060325,-123.2064558,18
17535,A,A,,17535HerringHerringA,YES,YES,2.164670595,1.08791198,5.714949567,1.650189258,2.188001642,1.072973788,5.606959226,1.644412757,2.176336119,1.080442884,5.660954396,1.647301008,Aragonite,Aragonite,3,95,8.0793,99.3203227,ch,male,74,14,4,2018,114,spring,48.69935595,-123.2963403,18
17535,B,B,,17535HerringHerringB,YES,YES,2.2563712,1.138479438,5.864609138,1.843561542,2.229615071,1.15761193,5.908233336,1.853079786,2.242993136,1.148045684,5.886421237,1.848320664,Aragonite,Aragonite,3,92,8.1404,102.4320056,ch,male,74,14,4,2018,114,spring,48.69935595,-123.2963403,18
17538,A,A,Unidentified Fish,17538Unidentified FishHerringA,YES,YES,2.385591213,1.268470654,6.461855684,2.083563857,2.380056224,1.263885009,6.493809348,2.048107803,2.382823719,1.266177832,6.477832516,2.06583583,Aragonite,Aragonite,3,100,7.7664,108.9595768,ch,male,68,,5,2018,129,spring,48.73060325,-123.2064558,18
17540,A,A,,17540HerringHerringA,YES,YES,3.78042765,1.657759394,10.11891986,4.538346719,3.879701819,1.695973886,10.14367985,4.707070638,3.830064735,1.67686664,10.13129986,4.622708678,Aragonite,Aragonite,2,165,42.857,176.5196819,ch,female,72.33503,13,5,2018,131,spring,48.60196503,-123.265792,19
17541,A,A,Unidentified Fish,17541Unidentified FishHerringA,YES,YES,3.656471794,1.799857043,10.50143541,4.688988972,3.76528012,1.858188714,11.1380819,4.625414501,3.710875957,1.829022879,10.81975866,4.657201737,Aragonite,Aragonite,4,,,170.9557114,ch,,67,,5,2018,151,spring,49.79329645,-124.9917005,14
17543,A,A,Unidentified Fish,17543Unidentified FishHerringA,YES,YES,4.165907774,2.245661111,12.26487704,6.578655322,4.292469847,2.217325004,12.8929298,6.772360139,4.22918881,2.231493058,12.57890342,6.67550773,Aragonite,Aragonite,4,,,195.151592,ch,male,79,,5,2018,151,spring,49.79329645,-124.9917005,14
17544,A,A,,17544HerringHerringA,NO,YES,,,,,3.856518011,1.860792458,11.17825938,5.166323786,3.856518011,1.860792458,11.17825938,5.166323786,,Aragonite,3,164,19.0659,177.7545738,ch,,77,15,5,2018,144,spring,49.52117102,-124.6309931,14
17544,A,A,Unidentified Fish,17544Unidentified FishHerringA,YES,YES,4.082229481,1.861682662,11.37592281,5.204301484,4.108556417,1.863556389,11.25096791,5.331435508,4.095392949,1.862619526,11.31344536,5.267868496,Aragonite,Aragonite,4,,,188.9057337,ch,,77,15,5,2018,144,spring,49.52117102,-124.6309931,14
17544,B,B,,17544HerringHerringB,YES,YES,4.281811566,1.921437951,11.89556616,5.693752145,4.307839576,1.929035211,12.4863115,5.634151494,4.294825571,1.925236581,12.19093883,5.66395182,Aragonite,Aragonite,3,172,36.1879,198.2156473,ch,,77,15,5,2018,144,spring,49.52117102,-124.6309931,14
17548,A,A,Unidentified Fish,17548Unidentified FishHerringA,YES,YES,3.85515819,1.814165948,10.80092111,5.016276845,3.898919843,1.782766611,10.81278435,4.99727616,3.877039016,1.798466279,10.80685273,5.006776502,Aragonite,Aragonite,4,,,178.7125354,ch,,63,,5,2018,128,spring,49.79329645,-124.9917005,14
17550,A,A,,17550HerringHerringA,YES,YES,3.339198811,1.688188023,9.277149279,4.11815785,3.283540017,1.680643814,10.51065459,3.94327608,3.311369414,1.684415919,9.893901937,4.030716965,Aragonite,Vaterite,1,150,35.7794,152.305947,ch,,78,16,5,2018,144,spring,49.52117102,-124.6309931,14
17550,A,A,Unidentified Fish,17550Unidentified FishHerringA,YES,NO,3.244033492,1.650138112,8.82945677,3.72325044,,,,,3.244033492,1.650138112,8.82945677,3.72325044,Aragonite,,4,,,149.1625715,ch,,78,16,5,2018,144,spring,49.52117102,-124.6309931,14
17550,B,B,,17550HerringHerringB,YES,NO,3.626266299,1.658250851,9.566716336,4.242821938,,,,,3.626266299,1.658250851,9.566716336,4.242821938,Aragonite,,1,170,49.9002,167.0059634,ch,,78,16,5,2018,144,spring,49.52117102,-124.6309931,14
17550,B,B,Unidentified Fish,17550Unidentified FishHerringB,YES,YES,3.401274116,1.741176545,9.709681044,4.256051554,3.519785421,1.748525043,9.632750422,4.364915318,3.460529768,1.744850794,9.671215733,4.310483436,Aragonite,Aragonite,3,163,18.3808,159.2690506,ch,,78,16,5,2018,144,spring,49.52117102,-124.6309931,14
17551,A,A,Unidentified Fish,17551Unidentified FishHerringA,NO,YES,,,,,2.392030636,1.274297063,6.50530915,2.186807727,2.392030636,1.274297063,6.50530915,2.186807727,,Aragonite,4,94,,109.3893741,ch,male,61.67513,7,3,2018,75,spring,49.32413372,-123.1686904,28
17552,A,A,,17552HerringHerringA,YES,YES,3.349942967,1.653479353,9.028419297,4.05937443,3.371718976,1.647574779,9.487769651,4.054717585,3.360830971,1.650527066,9.258094474,4.057046008,Aragonite,Aragonite,2,167,41.575,154.6149114,ch,female,68,8,4,2018,98,spring,49.27278098,-123.3245234,29
17553,A,A,Unidentified Fish,17553Unidentified FishHerringA,YES,YES,2.440231916,1.216359722,6.428910859,2.134097304,2.482706961,1.227600053,6.495704186,2.176853604,2.461469438,1.221979888,6.462307522,2.155475454,Aragonite,Aragonite,3,110,7.9478,112.6309163,ch,male,74.8731,13,4,2018,104,spring,49.32413372,-123.1686904,28
17554,A,A,Unidentified Fish,17554Unidentified FishHerringA,NO,YES,,,,,2.171342821,1.116118548,5.83570168,1.701250166,2.171342821,1.116118548,5.83570168,1.701250166,Aragonite,Aragonite,3,88,6.0436,99.08722557,ch,female,65.98985,10,4,2018,104,spring,49.27278098,-123.3245234,29
17554,B,B,Unidentified Fish,17554Unidentified FishHerringB,NO,YES,,,,,2.391196495,1.222577733,6.34735515,2.065252144,2.391196495,1.222577733,6.34735515,2.065252144,Aragonite,Aragonite,3,100,4.2021,109.3504348,ch,female,65.98985,10,4,2018,104,spring,49.27278098,-123.3245234,29
17554,C,C,Unidentified Fish,17554Unidentified FishHerringC,YES,NO,2.479256017,1.309681523,6.722631783,2.239550256,,,,,2.479256017,1.309681523,6.722631783,2.239550256,Aragonite,,3,102,2.9637,113.4612294,ch,female,65.98985,10,4,2018,104,spring,49.27278098,-123.3245234,29
17555,A,A,,17555HerringHerringA,YES,YES,2.018646353,1.089437249,5.39769785,1.566270194,2.141432573,1.090540456,5.559981068,1.617145536,2.080039463,1.089988852,5.478839459,1.591707865,Aragonite,Aragonite,2,88,6.4055,94.82500222,ch,female,68.52792,10,3,2018,77,spring,49.32413372,-123.1686904,28
17559,A,A,,17559HerringHerringA,YES,YES,2.137329283,1.146106632,5.80268552,1.758269785,2.194194295,1.195728726,5.931976819,1.824024051,2.165761789,1.170917679,5.86733117,1.791146918,Aragonite,Aragonite,3,87,5.8095,98.82669184,ch,female,65.98985,8,3,2018,75,spring,49.32413372,-123.1686904,28
17563,A,A,,17563HerringHerringA,YES,NO,3.393560852,1.727189746,9.9641357,4.227896394,,,,,3.393560852,1.727189746,9.9641357,4.227896394,Aragonite,,2,152,36.8862,156.1428077,ch,male,70,9,4,2018,96,spring,49.27278098,-123.3245234,29
17564,A,A,Unidentified Fish,17564Unidentified FishHerringA,YES,YES,2.17978059,1.218551053,5.970690289,1.80678433,2.244853939,1.207230929,5.799926517,1.841942814,2.212317264,1.212890991,5.885308403,1.824363572,Aragonite,Aragonite,4,,,100.9999945,ch,male,68.52792,9,,2018,,,49.43062308,-123.4371707,28
17564,B,B,Unidentified Fish,17564Unidentified FishHerringB,YES,YES,2.123905965,1.122422929,5.879709053,1.722555614,2.170978182,1.109746187,5.807073741,1.759092762,2.147442073,1.116084558,5.843391397,1.740824188,Aragonite,Aragonite,4,,,97.97149087,ch,male,68.52792,9,,2018,,,49.43062308,-123.4371707,28
17571,A,A,,17571HerringHerringA,YES,NO,1.86374161,1.061330355,5.059445384,1.431788641,,,,,1.86374161,1.061330355,5.059445384,1.431788641,Aragonite,,3,87,6.7832,84.72778583,ch,male,71.06599,10,3,2018,75,spring,49.32413372,-123.1686904,28
17571,B,B,,17571HerringHerringB,YES,YES,2.14798171,1.128240576,5.793133444,1.746956583,2.160769428,1.135123983,5.865389771,1.749564362,2.154375569,1.13168228,5.829261607,1.748260473,Aragonite,Aragonite,3,85,5.6771,98.29516031,ch,male,71.06599,10,3,2018,75,spring,49.32413372,-123.1686904,28
17575,A,A,,17575HerringHerringA,YES,YES,3.467073487,1.612825602,9.243554926,3.912364768,3.601858361,1.62648594,9.779547664,4.038951327,3.534465924,1.619655771,9.511551295,3.975658048,Aragonite,Aragonite,2,162,43.9702,162.7205383,ch,female,84,19.5,6,2018,160,summer,49.96580069,-125.0847398,13
